GUID,Firstname,Surname,DOB,PostCode,Suburb,State
048D2B99-BAFE-4191-B283-FD2E1A2E5B89,Dalia,Mathis,1975-04-03,2285,Cameron Park,NSW
75A2C65E-099F-41C8-86B2-7605679C2BC5,Alayna,Fleming,1996-06-22,4872,Wairuna,QLD
F30620F7-E552-4366-AAE2-F40303CB816D,Gisselle,Valentine,1974-08-19,6536,Kalbarri National Park,WA
C42B0E43-43EB-4EDC-A7E3-F02D304C0DFE,Aden,Skinner,1997-08-14,2256,Phegans Bay,NSW
E49DB6DF-C3F1-4BFA-9584-A2B6ADD1451B,Kaleigh,Parker,1999-04-07,2550,Jellat Jellat,NSW
6A0B7EAF-4169-495E-9607-013D619D5514,Terrell,Zamora,1988-01-10,6363,Dudinin,WA
C73E40D6-2A82-41BB-BDC5-05F5AB74FCB4,Alberto,Mueller,1944-06-01,2259,Hamlyn Terrace,NSW
58387A6E-982A-4AAD-90C3-2A9400E5E019,Franco,Gross,1990-04-09,2574,Yanderra,NSW
03AEA265-9205-450E-8F3E-526814CF5F5C,Zara,Patton,1996-01-26,2731,Tantonan,NSW
25949FA9-2590-4680-8902-B3FA5603DC93,Madilynn,Rollins,1955-08-13,2711,Waugorah,NSW
5BCEEE24-45C7-4989-A390-6FC28487576B,Maria,Pope,2002-01-01,3740,Buckland,VIC
690CE301-F1B4-44DE-B35C-D416EAF9879A,Ryan,Joyce,1972-07-23,2429,Wherrol Flat,NSW
94B0D00D-C16C-407C-881F-2BE88269DC39,Alberto,Woods,1943-03-13,4401,Silverleigh,QLD
25B2FDA7-2008-4256-8635-2B9E3ECF90C3,Christina,Walton,1963-05-17,4625,Wahoon,QLD
38CA551F-CBFB-4B43-A946-8818E8BFCF47,Aniyah,Cohen,1947-03-25,2460,Southgate,NSW
07C6D6C9-5A41-4831-A736-576B2E246548,Beckett,Cooley,1992-09-16,5556,Wallaroo,SA
462B8E7D-1BED-4486-A1FE-F0A644D0BC96,Tyson,Estes,1948-08-30,6701,South Plantations,WA
09CF33E6-BD07-4F0F-AC3E-39D6F65FFCB2,Jaydin,Rubio,1989-12-26,5690,Merghiny,SA
83E061D0-3A09-456D-A37D-003FDD8CFD14,Ashly,Fields,2004-01-01,801,Darwin,NT
D24C9E84-3971-42E3-BA57-ACF29AF59736,Aidyn,Silva,1982-12-14,6014,Floreat,WA
452D0A8F-3E80-4B46-A265-A90109985FA5,Paxton,Moran,1971-04-30,7321,Mooreville,TAS
D41E9D36-FBFD-44EE-B48D-6F9078562099,Issac,Huerta,1996-06-25,5062,Lynton,SA
DE07AA86-9CC6-44CC-85E3-31C003E5829C,Laci,Brady,1978-08-08,2000,Parliament House,NSW
02F10877-0EDB-446E-9C7C-C99690223233,Ashton,Estes,1996-05-02,6484,Bullfinch,WA
09F7F6DB-94D5-4D7A-8F02-4567BA85EF8A,Vaughn,Mathews,1965-10-09,1030,Sydney,NSW
5E79E577-9F36-4D05-B2D3-274924B9EE41,Brennan,Stevenson,1963-10-03,2830,Dubbo,NSW
CB4B3FC9-D50D-46FF-96CF-CFA1042E0222,Kason,Davis,1990-02-25,2567,Harrington Park,NSW
414F49D9-DE0D-4B92-8C9D-AE7C856C8D9D,Bradyn,Silva,1943-10-06,2372,Carrolls Creek,NSW
461B922D-42F9-4528-A9CC-32A51E226E74,Paisley,Ruiz,1963-02-02,2760,Oxley Park,NSW
7EC9D4CC-6B84-487F-8616-5593DD0E52B8,Jax,Baker,2003-06-30,2460,Lawrence,NSW
DB534678-D37D-47FF-9A1C-F397DEC7EFAB,Aniya,Pennington,1971-10-29,3739,Eurobin,VIC
28747BE3-FF04-4CFC-A457-CCB3B9A1E503,Karissa,Novak,1978-12-05,3851,Cobains,VIC
87B71D85-8C3A-4993-A6C9-A1F1860B3982,Sonia,Delgado,1969-03-26,4551,Little Mountain,QLD
1CCD35AD-1223-40B5-828E-02BAA74E330D,Kathy,Mason,1973-08-03,7109,Southport Lagoon,TAS
E45EA076-3EA2-40D6-9982-7A89C4F117DE,Donald,Morrow,1996-11-15,4350,North Toowoomba,QLD
3AFFB0BB-A6B5-4746-8D98-7E39A3F4E60B,Jerimiah,Duran,1962-04-27,4359,Greenmount,QLD
E7A1EB7A-35D7-4B81-9739-0054C9C13686,Jovanny,Keith,1996-11-09,4401,Silverleigh,QLD
9163FDC1-1842-4CBB-AB10-C715BB5017DB,Owen,Frey,1975-10-28,2440,Verges Creek,NSW
6A91AD2C-60CA-4ECD-8888-F56057F04233,Dominic,Walls,1945-10-22,3677,Appin Park,VIC
528CE82B-0024-4B71-8992-202D1B7CB608,Mareli,Pratt,1963-05-12,2795,Colo,NSW
D3B5A5BF-9D22-46AE-8052-3467A2775A06,Aarav,Blevins,1991-06-18,6055,South Guildford,WA
3E0E8B3B-BA41-4D84-8588-E63AE98E6723,Aaliyah,Parrish,1997-07-26,4673,Miara,QLD
64D4DE73-7A6E-47BA-A0CF-E2C2671AFD8E,Kennedy,Navarro,1969-09-02,3121,Richmond South,VIC
D68A53A3-7B17-47D1-95E6-6BE5F9799FCB,Renee,Evans,1962-11-11,3669,Creek Junction,VIC
DFD9A7C2-3567-442A-9775-AB8CD9273EBD,Kayla,Carson,1974-08-28,6154,Myaree,WA
8205F9D8-9AB5-4592-A7D4-62023F262D17,Eve,Choi,1994-02-15,7263,Trenah,TAS
844F9E05-405E-468C-B2DA-89828EA706F9,Case,Montoya,1980-03-28,2517,Woonona,NSW
D807E274-FC48-440E-93EA-9EEF3662CE6D,Zack,Bates,1984-12-26,2800,Springside,NSW
4C6EB148-4812-410A-80D3-D690A8032D2D,Amiyah,Gregory,1990-03-22,3631,Shepparton North,VIC
16F7F8A0-C609-4259-B73C-15BE49607759,Madisyn,Gallagher,1990-02-16,5540,Port Pirie,SA
C5D09C2D-2477-4507-8E76-0234A9B96BE5,Wyatt,Wilkinson,1960-02-14,4728,Mexico,QLD
77064C2A-A2FF-49E9-ACDB-EB69281A94D6,Byron,Barrera,1984-09-21,2849,Pyangle,NSW
14712F11-AF51-4F1C-8C43-2E4FB13106C2,Angeline,Marsh,1942-08-26,2036,Chifley,NSW
E3C3713B-FD26-4681-AB2D-1A2004EAAD09,Maggie,Newton,1998-03-06,2850,Carcalgong,NSW
1EA0578C-18E8-443A-AC93-C7B8EFAF9265,Yuliana,Sullivan,1975-03-09,6020,Watermans Bay,WA
DB5B779B-F953-429C-8BD5-98BF909B4964,Abagail,Escobar,1997-12-21,6304,Westdale,WA
9E755307-8838-4172-BEF3-D9F9E340A645,Shyann,Atkinson,1985-08-09,3579,Fairley,VIC
949B3D60-0C00-46C7-B901-D6BEE244B69C,Breanna,Bartlett,1976-01-20,2710,Wandook,NSW
5EFA891A-7DF1-4F53-B24A-50DAA891735E,Helen,Moody,1983-06-17,3523,Derrinal,VIC
574370AD-F0AA-4E6A-B6E6-672E7091F7A3,Karla,Skinner,1998-06-13,3392,Minyip,VIC
1EBBF001-BD67-426F-9C74-48F3B60FD273,Kai,Todd,1961-06-13,2850,Hayes Gap,NSW
BE26D88D-12B2-49C9-BD36-A63562355EF2,Raquel,Koch,1988-08-30,3629,Mooroopna,VIC
9363D6EC-9191-4C34-8E05-A3296B8F71CA,Connor,Krueger,1973-08-15,2317,Soldiers Point,NSW
0CDC9EAC-CE37-4737-8C12-712469D7C88A,Jewel,Logan,1997-09-13,2100,Beacon Hill,NSW
9023D2DF-2FC0-46F4-BDE2-6B1747B955C4,Eleanor,Skinner,2000-08-13,4214,Arundel Bc,QLD
42C0EE2C-8811-423A-9943-5E4DB031AC76,Melanie,Bartlett,1959-10-18,2484,Cudgera Creek,NSW
0081B88C-2260-41B4-9CE1-CCB2A70325C6,Branson,Pena,1951-04-30,3037,Sydenham,VIC
F6C6374D-2C5C-4E36-B3A7-9CBC4DADCBAD,Ernest,Garrison,1958-06-05,2559,Claymore,NSW
0EC3ADB9-B277-4901-91B8-E8C6DAFC5F94,Ava,Griffith,1944-09-01,2539,Yadboro,NSW
D2D6B284-8BA1-4E22-A65A-FF89E7CFF116,Raina,Whitaker,1989-03-26,2453,Dorrigo Mountain,NSW
427253FA-0836-4056-9B0D-5BB4DB71F55A,Samantha,Clements,1982-04-26,1655,Manly,NSW
C9B73B98-5DAA-4862-8905-DC8CE579DC99,Celia,Mcgee,1970-04-28,7260,Scottsdale,TAS
7C3F1BA6-3293-4D21-9B98-51A61F3B4B0E,Danica,Wilkerson,1983-08-29,5254,Caloote,SA
5A4A730A-F0FB-49BB-B54D-B63D15BB2BAD,Jamie,Wright,1977-08-14,2484,Midginbil,NSW
07954E4B-7A09-498C-A1F5-01E2A6541F46,Maurice,Murillo,1985-11-20,2642,Jagumba,NSW
B3DCD108-1D35-4430-8796-0825DE6F17BA,Aubree,Sexton,1958-09-20,852,Gurindji,NT
13C7A53B-03A7-413E-8F1E-3D3B8767F024,Alex,Horne,1961-09-04,3616,Mooroopna North West,VIC
E8EC2099-B836-4A94-BBD9-E295AE15708B,Damian,Trevino,1980-02-15,6369,Wadderin,WA
439EAAEC-FE41-4362-B481-F94DE33A8C79,Dakota,Romero,1976-09-03,3477,Traynors Lagoon,VIC
3F5E33E5-D799-478F-B950-CD98CEAC2ABF,Cheyanne,Cruz,1977-07-10,870,Arumbera,NT
540B4030-EF4F-48C9-9609-F3D2ABB0E046,Sebastian,Pruitt,1968-10-28,4352,North Maclagan,QLD
83BDFA32-431D-47B2-A1EE-737D57F775B0,Aaron,Galvan,1953-11-27,3350,Invermay Park,VIC
EBF4B30C-8B3A-4BF1-99A1-A122C87995C9,Samir,Dalton,1949-11-29,7016,Risdon Vale,TAS
493089E9-7A6D-4E0D-8687-A3E16FAB43E6,Abel,Jensen,2002-06-03,2474,Horseshoe Creek,NSW
BDFD34B1-7DB9-4EE4-8136-A748111E17EC,Viviana,Crawford,1966-12-18,6163,North Coogee,WA
00A9D0F3-A5F1-47EE-9462-A82638E0D7B9,Marshall,Evans,1968-03-08,4702,Alton Downs,QLD
4B7510B5-81AA-4FC2-A9B0-5652A01D217A,Katelyn,Dudley,1985-03-27,2340,Woolomin,NSW
986453F3-5E85-4988-B861-048593912185,Sidney,Dunlap,1956-08-21,870,Flynn,NT
07F53267-42C3-49F0-AF0A-0B014EFF40AC,Yurem,Wiggins,2001-09-21,4872,Danbulla,QLD
A6F2D497-43DE-4EC8-B70B-B4FEB7036509,Cynthia,Rowland,1967-12-29,2576,Glenquarry,NSW
53646B8D-A367-410D-A646-3290B626B883,Mareli,Norton,1955-01-27,2852,Stubbo,NSW
FD1AC106-18AD-4194-B0FD-91BC060CC261,Hillary,Nielsen,1963-09-22,2347,Longarm,NSW
B2889BAF-859C-48B0-8BA3-8A98ED7B2506,Bradley,Page,1978-09-02,3953,Trida,VIC
0A33D0FB-A84C-4C41-8E62-58CBF2DA3C42,Pranav,Stanton,2001-10-23,6426,Mount Jackson,WA
1A182B08-413A-45DE-B73E-97A208BB2193,Ansley,Spears,1979-02-23,2380,Rangari,NSW
16322792-DA0F-4DB9-999A-9F5BA8456126,Layton,Casey,1946-11-24,3934,Mount Martha,VIC
6D5A78BB-C01E-4128-B710-1F46BDADA59E,Amiya,Lucas,1993-10-17,2756,Cornwallis,NSW
73CD75B8-A853-40CC-9A7E-9988A8536836,Justice,Santana,1942-04-10,4305,Basin Pocket,QLD
47641994-293D-43B2-9C9D-C13B786B64BE,Tyrese,Proctor,1970-07-07,2642,Brocklesby,NSW
7B17765E-0FBF-41D3-8391-168FB8AC75A4,Nikhil,Hoffman,1965-08-18,6530,Meru,WA
3328035F-3621-41F3-A140-A0C48D5B88EA,Cortez,Patel,1947-07-18,7016,Risdon Vale,TAS
02016D56-1183-44C9-B693-95958FEF3274,Edwin,Booker,1954-11-28,7307,Shearwater,TAS
9A7983BE-1E5C-4A42-AC32-C73F9509522C,Summer,Mckinney,1988-12-02,6258,Linfarne,WA
C66E4BB5-D2A4-43D4-861B-08D44ADBB98B,Ernest,Conway,1981-02-19,3079,Ivanhoe North,VIC
A7C58F74-B185-44B4-9A26-72CDEFFF0FC1,Kelton,Berry,1993-03-16,3305,Bolwarra,VIC
F3C8EDDF-FF3C-405E-B243-89654E945DBA,Timothy,Knox,1946-07-22,2340,Barry,NSW
767CBE88-6499-4843-A837-E5FD30AC3B0B,Jamie,Norton,1953-03-01,2652,Galore,NSW
41719400-C5E4-4D35-8783-2CC2D0338D1C,Keyla,Schmidt,1986-08-14,2725,Stockinbingal,NSW
70E0803B-E23B-474F-A0C2-3519171C8D90,Simeon,Jones,1998-02-09,4892,Palmer,QLD
B795EF22-6A32-4893-A4AB-5B598F578147,Jenna,Rosario,1972-08-24,2750,Penrith South,NSW
DDFE33E9-4574-4C88-8BFB-9EB53284C5D9,Savanna,Richmond,1956-12-12,2342,Piallaway,NSW
A1FC0C37-F702-40AE-82E0-EA4473597930,Lydia,Howard,1951-01-30,4500,Brendale,QLD
CDDA1A77-4DC5-44DE-A536-280390EC23C7,Juliana,Mason,1951-01-08,2540,Berrara,NSW
8B715150-4991-46DC-B0E0-9990E4FC10FD,Joy,Macias,1974-07-11,5357,Mcbean Pound,SA
9F3F6D5D-B2CC-4E87-A66F-1E50F847D009,Kiley,Shelton,1953-12-23,6603,Konnongorring,WA
57B4B4AA-E93C-4C99-B336-D6094FC81A6F,Aria,Leach,2003-06-21,5632,Mitchell,SA
EA541103-90A6-435F-A257-1D1972ADACEA,Reynaldo,French,1942-07-10,4807,Jarvisfield,QLD
8A481050-3565-4527-BCC9-B5F5393435D9,Everett,Watts,1947-01-29,1146,Sydney,NSW
BCF8C449-F986-4968-9A58-17CF6BC33A6D,Lauren,Lynch,1964-12-01,3249,Barongarook West,VIC
6EF3A969-6D16-40CD-8F67-8EFAD02D0FB1,Jaylyn,Meza,1955-08-23,3533,Tyenna,VIC
A5C8E471-BEEB-41BE-B317-E76517387F03,Abril,May,1997-05-18,5495,Port Flinders,SA
8D6708D3-3487-48A1-AE80-6339B8F7AB3B,Bella,Wheeler,1984-07-09,2320,Rosebrook,NSW
0F6A811A-A7F4-43DB-8BC4-48087DBC28E0,Elizabeth,Chandler,1979-09-02,4879,Clifton Beach,QLD
2699535E-A479-4BF6-B78D-27432EA60F1D,Jamir,Griffith,1948-04-09,2648,Wentworth,NSW
225AB6F3-0A3A-4E63-A3DE-51F08C448F3D,Macey,Evans,1957-01-27,4121,Holland Park West,QLD
889586AA-C846-4E3A-A9D3-C078AE371291,Arturo,Webb,1999-09-12,840,Dundee Downs,NT
2E28579A-1D3F-4083-8D7E-C8C25073500C,Ronald,Wheeler,2003-11-17,4800,Laguna Quays,QLD
F5353EBD-4097-4E77-BC97-8452B934654C,Priscilla,Cain,1984-04-29,3461,Porcupine Ridge,VIC
55A617A7-3BC6-4C6A-8D51-C93B5D047CAA,Harper,Costa,1965-07-24,5040,Novar Gardens,SA
E7086D73-0192-4616-8ACE-749CC98B1076,Mya,Deleon,1958-12-14,2500,North Wollongong,NSW
8E576554-EF1B-4CB5-8EC2-E9D1A7607914,Roger,Villegas,1962-07-12,850,Lansdowne,NT
A5C4D817-E91C-4660-A2A6-B5E1D3CEF2BC,Oliver,Anthony,1950-05-14,4871,Bellenden Ker,QLD
7AE540DD-DF4A-49FB-9878-E151BE14A88C,Christopher,Davis,1989-10-07,6157,Palmyra DC,WA
56AE35D2-27AD-4059-A7C7-E116FEE11C91,Russell,Stevens,1998-03-16,4620,North Aramara,QLD
42184143-DEF5-4E09-95D5-137541137A22,Dayami,Mathis,1957-01-14,6014,Floreat,WA
798DA224-8A15-4B51-9EC8-720A3B4479DD,Giovanni,Cruz,1971-11-07,3782,Clematis,VIC
59CB380C-0560-4AF3-925F-CE83A01F819C,Diya,Miles,1953-03-31,2161,Guildford,NSW
9528D411-914A-49C9-A5DB-6428D2BC73E0,Amira,Morgan,2000-01-05,4701,Rockyview,QLD
00AD82DD-DC3A-4F38-8817-CBB199EFD9C5,Keon,Gardner,1958-08-17,4521,Ocean View,QLD
0E5B4E12-1987-400B-88BA-CB8D3E4C2E7C,Leon,Ellison,1986-05-08,4801,Hayman Island,QLD
5B22CB7D-1231-4DDB-9220-BB44259129C0,Brycen,Simpson,1943-09-30,2370,Pinkett,NSW
13D3E230-C2EA-4A18-852E-2ECB6597CC3C,Lucille,Gomez,1991-08-23,2372,Forest Land,NSW
1CA6D6A7-1554-4959-A225-21D4FA48EA84,Coleman,Guzman,1985-05-09,3130,Blackburn,VIC
CF33B504-1308-4662-B084-FC4A93E4BA21,Ingrid,Delgado,1974-06-05,2615,Macgregor,ACT
7392ACBE-791B-4306-8361-344AF91810D7,Willow,Velasquez,1946-03-24,2360,Graman,NSW
4D3BF81D-398E-4782-946F-F3C8260AF1E2,Isabela,Boyd,1999-03-16,7252,Pipers River,TAS
E0E21DC2-F14A-4272-A2FD-24E5357CA591,Holden,Daniels,1966-09-07,4875,Yam Island,QLD
1BD07A35-FABC-4F57-89CA-FC2C8E43DD2E,Chase,Chapman,1997-07-02,3312,Poolaijelo,VIC
96D117B2-EC19-4A7A-98C2-3469044EBC55,Cash,Guerra,1970-11-13,5062,Springfield,SA
1B6BF32C-4CE7-49B6-A43A-D0C5FD0B3F13,Aliana,Trujillo,1993-11-14,6056,Koongamia,WA
B28E9D33-A743-46AD-98BD-F35212AB89A6,Adriana,Burns,1972-05-21,2576,Kangaloon,NSW
130938B5-680B-4738-B389-55A220090E01,Piper,Long,1985-11-16,7268,North Lilydale,TAS
25892FD5-166D-4FBB-907A-F01BC1BB2490,Valerie,Lambert,1953-02-27,6256,Sunnyside,WA
B726811D-D1A5-4B8E-8CA0-865C18C60666,Emmett,Stokes,1982-08-04,5262,Kybybolite,SA
B74511C1-B949-4EB4-8EAC-0455E5CD6C83,Sarahi,Valdez,1952-07-25,2790,Ganbenang,NSW
8F8EF3E3-F2CC-489B-9276-179492A5E893,Javier,Oconnor,2000-07-01,5333,Bookpurnong,SA
DEC73097-9195-4105-85F4-F09570AA074A,Savion,Hudson,1977-03-12,6532,Eradu South,WA
8862DC4F-EA03-4CE2-B64D-EC35A7E6D27A,Raquel,Pugh,1977-04-05,2476,The Glen,NSW
C17E08DC-0BA6-48CE-A12F-E93880252AA0,Cali,Velasquez,1984-04-07,3096,Wattle Glen,VIC
888DF044-061F-4A3D-8336-89A39C33A919,Amirah,Hawkins,1980-06-14,2176,Bossley Park,NSW
44716FB1-3A97-4A9E-AEC0-8F0E7F56A972,Jaylin,Franco,1946-10-10,3977,Cannons Creek,VIC
D1EDDE06-D213-4EC7-BD9A-44FD26AB0505,Logan,Robertson,1956-10-05,3551,Myola,VIC
BE6521B4-F76D-44B4-9B39-ECA0117B624B,Carla,Wilcox,1998-05-02,5254,Pallamana,SA
F4EFF124-1999-4AC9-B985-F63AC52F64BB,Jake,Lambert,1980-08-09,2484,Cudgera Creek,NSW
624D3E62-864B-47BA-B032-AE14A464B98B,Janessa,Roberson,1998-01-15,3352,Lal Lal,VIC
2450E081-791D-407F-B726-634BBC0C49BC,Jaylen,Allison,1962-08-04,2484,Eungella,NSW
F5F55E29-82F0-478F-9F39-8BC4ED5B9917,Aryanna,Mccormick,1998-06-30,4702,The Caves,QLD
F9B48770-12DD-428D-9E20-A834DE6A6FB7,Marley,Lloyd,1979-04-29,3950,Strzelecki,VIC
C6561DC6-3756-4864-A8B1-9F88156F9802,Parker,Golden,1975-10-27,2680,Kooba,NSW
515A05CC-6ECD-4757-9E6D-A3455E13DF52,Krish,Roberts,1954-09-14,5690,Nadia,SA
DAF41CEE-4726-4A30-8F40-F2F21D3D4DEA,Trevor,Jones,1952-08-29,2484,Rowlands Creek,NSW
8E6D9BD5-B265-40F9-9EF8-2A8E33ADC717,Kailyn,Nguyen,1991-08-19,4077,Inala Heights,QLD
B678F6AD-A93E-4D17-A587-14C884A14547,Raiden,Leach,1955-11-12,4007,Ascot,QLD
C7ACE9EA-41F8-431D-B919-63E120EE1797,Bailey,Horton,1982-09-20,5134,Montacute,SA
F3D33B6E-A393-4773-A9AA-241191919CB3,Julio,Church,1959-01-30,2582,Berremangra,NSW
D44BB930-A5B7-4096-94CA-D14EC4222F8B,Courtney,Newton,1953-03-02,5223,Gosse,SA
60FC8990-35B7-48AC-A8BB-C0A6BC6F6B6B,Sabrina,Thomas,1960-01-14,3352,Miners Rest,VIC
706FCA00-8BFC-419A-A514-DD814B7B4986,Andy,Barnett,1943-01-05,6556,Chidlow,WA
FEAC3358-92B6-4D82-8A1B-CB9CECD1F8E0,Amani,Sharp,1957-06-27,5575,Hardwicke Bay,SA
66C3CDB3-9E1E-4378-BDDB-E91027A91DFE,Emmett,Palmer,1973-01-01,3127,Mont Albert,VIC
3C517A20-1FF0-4EC9-ABB5-61EBA52DE57A,Maximilian,Castaneda,1993-11-15,2281,Little Pelican,NSW
9D93B58D-6E45-4201-9E4F-64ACC98DEEAC,Jamir,Barron,1960-12-21,2558,Kearns,NSW
42D19B7F-A5E5-4170-8F7E-C8F24D3E83AA,Alaina,Walter,1991-08-22,4888,Tumoulin,QLD
18357A6B-0DDD-4200-90A3-262994E4DE9C,Damari,Drake,1946-05-14,2806,Eugowra,NSW
6421B10F-6F6D-4A66-A47E-DAA9D110E1C1,Victoria,Sims,1997-02-11,5440,Yunta,SA
7C3D17D0-31BE-4C3C-BE0D-729E9DC7F0EB,Eli,Fritz,1948-11-06,6215,Lake Clifton,WA
D44B4974-BEEF-4511-9936-288C3E7882EE,Damien,Abbott,1957-08-24,872,Tara,NT
1267575D-E181-47A5-8376-5D812A462A07,Jordon,Riley,1987-02-02,2656,Fargunyah,NSW
6058F76B-76BF-4E15-8C95-85B587A25EF6,Edwin,Woods,1991-08-06,2469,Bonalbo,NSW
18507A6F-2DC0-4F73-A812-A43985C2C81B,Tamia,Sanford,1994-04-15,4650,Gundiah,QLD
849E7EC8-857B-4351-9813-3E5E3937E7A4,Nehemiah,Estrada,1946-03-23,6430,Mullingar,WA
2B4C7F40-174B-402E-BDAF-DC1566205658,Charlee,Farmer,1956-07-03,2622,Gundillion,NSW
151BEE4E-EA32-4EDD-B376-1467641BC0E6,Lily,Calhoun,1981-06-06,3342,Bunding,VIC
61F303EF-EAC0-429C-A563-BA481F3DE34F,Aedan,Jackson,1975-02-22,4010,Albion,QLD
5DF75F46-D2AB-4C16-BFBC-B6C1B032D43D,Jaylin,Huang,1971-01-24,4670,Watalgan,QLD
E5D1CCF2-A6FA-4A91-B50B-5AD471AD8FB5,Andrew,Kerr,1984-05-13,2462,Wooli,NSW
3D2EF3FF-1320-4C9E-A24C-A2D29E7F94CB,Dayton,Horton,1981-12-05,4404,Irvingdale,QLD
E5A852C4-37A3-44C4-A8B2-A9FB2C3169FA,Demarcus,Crawford,1997-10-24,6315,Collanilling,WA
C4C02961-2819-46F7-8476-A4FA889B5810,Bailey,Holder,1991-04-06,3065,Fitzroy,VIC
7F0299A9-D466-4ADF-8871-9CE7941D3BC1,Teagan,Boyd,1985-08-10,2850,Queens Pinch,NSW
A70BC029-FD70-4DAB-B001-312C45A2CD82,Leah,Montes,1952-01-31,2650,Hillgrove,NSW
5110E70B-2F58-40A4-A302-7A006F5F54F6,Julian,Reese,1969-07-09,6017,Osborne Park,WA
2E7606ED-3015-477A-AD79-5BF71BF6C003,Morgan,Haley,2000-09-04,3277,Naringal East,VIC
83CC8BA3-6496-4E4F-9F9D-3A5BF5CFBCA3,Silas,Zimmerman,1954-06-13,1193,Sydney,NSW
B626E282-3C9E-48FD-B33F-2C6788C5D36A,Kierra,Farmer,1982-12-23,2326,Loxford,NSW
3DA0E34C-7864-4747-A827-BDF0080041CC,Christina,Liu,1975-06-30,5254,Pallamana,SA
479CFE5E-4E3C-43A3-83A1-9AFED2CEB8D2,Erin,Lam,1970-05-07,2474,Afterlee,NSW
E392B2D5-2134-46DD-BE34-FEBBC0500184,Jadyn,Baldwin,1951-09-11,2333,Wybong,NSW
90F8FD77-B3FC-4C8C-9535-F44FCD2EDE44,Bruce,Parsons,2001-01-19,2469,Mororo,NSW
29851DD0-A728-4063-98B1-2BCB13DF125F,Jennifer,Vang,2004-01-10,6567,Julimar,WA
5F854BEF-E8C3-4AF7-9D1E-D125E1357B7E,Jared,Sosa,1971-09-04,4877,Mowbray,QLD
6A91D82F-04EB-487F-B600-B3D145476F7C,Nasir,Wheeler,1973-05-15,4380,Glenlyon,QLD
6952AED7-E3E6-4FFD-8E4F-4D63626C22FA,Monique,Gallegos,2003-11-11,2650,Lloyd,NSW
8E43D0E2-BF7A-4A51-9845-635C69B1D83C,Sonia,Gates,1966-03-19,5250,Littlehampton,SA
280D40D3-F267-4D22-9FDC-045C060257C7,Gracie,Dominguez,1957-10-03,7260,Tonganah,TAS
CBD0A4C8-8DEB-4F52-AB7D-F01BF873501B,Kendall,Spence,1970-02-03,4805,Guthalungra,QLD
AF4A009E-39FA-4AD9-A555-6098EFACCF62,Augustus,Jackson,1950-10-10,4380,Mingoola,QLD
C0D64FB6-D803-4034-83AA-74197BED655E,Warren,Pham,1970-11-05,3004,Melbourne,VIC
84AEAF22-1BF2-403C-96D5-F442A5D0ABFB,Adalynn,Meyer,1969-04-06,7315,West Ulverstone,TAS
AD3E375F-8866-4725-AE84-2A8369F7D2DB,Cynthia,Day,1982-09-27,4660,Promisedland,QLD
279C2D80-65DE-4F79-8B41-F94F273D2F3F,Riya,Cross,1945-12-18,6318,Broomehill East,WA
B6C09972-2E13-46C8-9C63-E8914DBF3A44,Davis,Williamson,1969-10-02,2878,Conoble,NSW
EE2725F0-9ECE-4B49-A7B6-E8B2700D6DC5,Alex,Castro,2003-04-06,2447,Gumma,NSW
DF38E7AA-9A69-4C06-BF64-F6A2A45BB7B2,Tanner,Pope,1980-06-27,7030,Jericho,TAS
970FC85E-FB20-45E0-AB65-AC60E53F35B5,Bria,Levine,1955-05-20,2550,New Buildings,NSW
6A2629B6-732F-4C6A-9EED-2E8E519AC109,Declan,Porter,1973-04-22,3728,Tungamah,VIC
18DA5C67-3D22-4428-8BC1-ECDC3E67B5F3,Kason,Kent,1952-05-02,1116,Sydney,NSW
C7EE7833-7683-4AED-BD98-858AEFC751A6,Laci,Phelps,1957-06-04,2484,Uki,NSW
D67B38FD-D38A-4821-9607-255254D004F2,Jaylene,Washington,2003-11-25,4878,Smithfield,QLD
15EEF393-F2F1-45BB-8761-207330F16A5B,Kylee,Conner,1986-05-17,5254,Rockleigh,SA
0740945C-D8D5-40A8-ACD8-882A91BA1F89,Shirley,Mcgrath,1984-03-05,7277,Legana,TAS
68B69182-ACB0-4BEE-815C-18921EB3996C,Mara,Graham,2003-09-03,2074,North Turramurra,NSW
5A7BF211-FEFE-4440-A3CB-159D96A085CA,Michaela,Rice,1973-07-04,4472,Blackall,QLD
A5195168-204C-4474-8AAF-EBF7B81522B2,Jayden,Barr,1942-12-09,4714,Hamilton Creek,QLD
AFAC37F8-EDAA-435B-A5B3-790FE6C12079,Deangelo,Beard,1992-10-02,4714,The Mine,QLD
FD871978-B9BE-42FF-9CD0-5CE205DBF2B6,Alisha,Bass,1956-08-25,2865,Bocobra,NSW
CF100E1F-96AC-4C22-B6D9-ED62105BD9EB,Alissa,Hernandez,1955-08-09,6710,Onslow,WA
92713D16-6BEE-45C9-B7F0-749201DD662E,Roberto,Zuniga,1947-08-14,7005,University Of Tasmania,TAS
7DC5BEF6-32F5-4E6F-9BCC-D6278E8B995F,Cristofer,Obrien,2002-06-21,2428,Sandbar,NSW
109C43FE-B34A-414F-A1BC-43297CEF89C7,Jillian,Cross,1973-01-04,3401,Toolondo,VIC
173F96B1-EE17-468C-8C89-B3038A2400BB,Sofia,Schmitt,1979-04-22,7005,Sandy Bay,TAS
E2207316-67B1-4788-A5E2-2387DA8DA39D,Malia,Vasquez,2002-09-02,5891,Adelaide Mail Centre,SA
